,ProviderID,Fiscal_year_begin_date,Report_date,Termination_Date,Waiver_code,Intermediary_number,Provider_type,Current_Census_division,Change_code_for_reclass,Actual_Geographic_MSA,Wage_Index_MSA,Standardized_amount_MSA,Sole_community_or_Medicare,LUGAR,Temporary_relief_indicator,Federal_PPS_Blend_indicator,Facility_specific_rate,Cost_of_living_adjustment,Intern_to_bed_ratio,Bed_size,Cost-to-charge_ratio,Case_mix_index,SSI_ratio,Medicaid_ratio,Provider_PPS_period,Special_provider_update_factor,Operating_DSH_percent,Fiscal_year_end_date,Special_wage_index,Special_payment_indicator,Hospital_quality_indicator,Geographic_location_CBSA,Reclassification_CBSA,Standardized_amount_CBSA,Total_pass_through_amount_and_miscellaneous,Pass_through_amount_capital,Pass_through_amount_direct,Pass_through_amount_organ,Capital_PPS_pay_code,Capital_hospital_specific_rate,Capital_old_harmless_rate,Capital_new_harmless_ratio,Capital_cost-to-charge_ratio,New_hospital,Capital_indirect_medical,Capital_exception_payment,Supplemental_wage_index,Supplemental_wage_index_indicator,Value_based_purchasing_participant,Value_based_purchasing_adjustment,Hospital_readmission_reduction_program_participant,Hospital_readmission_reduction_adjustment,Model_1_bundle_percent,Hospital_acquired_condition_(HAC)_reduction_program_participant,Uncompensated_care_amount,Electronic_health_record_(EHR)_incentive_program_reduction_indicator,Low-volume_adjustment_factor,County_code,State_code,Medicare_performance_adjustment,LTCH_DPP_indicator
464,050767,01/01/2022,03/31/2022,--,N,01011,00,9,--,8720,--,--,--,--,--,--,$0.00,1,0.0104,121,0.401,--,0.0357,0.1198,--,--,--,12/31/2017,--,--,1,46700,--,--,$4.45,--,$4.45,--,B,0,0,0,0.012,--,0.021,0,--,--,N,0,1,1,0,Y,$0.00,--,0,06095,05,0,--
465,050769,01/01/2022,03/31/2022,--,N,01011,00,9,--,5945,--,--,--,--,--,--,$0.00,1,--,69,0.197,--,0.0214,0,--,--,--,12/31/2020,--,--,1,11244,--,--,$0.00,--,--,--,B,0,0,0,0.027,--,--,0,--,--,N,0,1,1,0,N,$0.00,--,0,06059,05,0,--
466,050770,07/01/2021,03/31/2022,--,N,01011,00,9,--,6780,--,--,--,--,--,--,$0.00,1,0.0677,106,0.181,--,0.0895,0.2562,--,--,--,06/30/2020,--,Y,1,40140,11244,--,$13.12,--,$13.12,--,C,0,0,0,0.012,--,0.0603,0,--,--,N,0,1,0.9875,0,N,$40.88,--,0,06065,05,0,--
467,050771,01/01/2022,03/31/2022,--,N,01011,00,9,--,4480,--,--,--,--,--,--,$0.00,1,--,115,0.205,--,0.2384,0.3457,--,--,--,12/31/2017,--,--,1,31084,--,--,$0.00,--,--,--,B,0,0,0,0.015,--,--,0,--,--,N,0,1,0.9982,0,N,$501.00,--,0,06037,05,0,--
468,050772,01/01/2022,03/31/2022,--,N,01011,00,9,--,6920,--,--,--,--,--,--,$0.00,1,0.0206,307,0.388,--,0.0314,0.1819,--,--,--,12/31/2017,--,--,1,40900,--,--,$5.04,--,$5.04,--,B,0,0,0,0.011,--,0.0252,0,--,--,N,0,1,1,0,N,"$2,333.90",--,0,06061,05,0,--
469,050773,07/01/2019,03/31/2022,08/31/2019,N,01011,00,9,--,5775,--,--,--,--,--,--,$0.00,1,--,41,0.272,--,0.1824,0.378,--,--,--,06/30/2016,--,--,1,36084,--,--,$0.00,--,--,--,B,0,0,0,0.004,--,--,0,--,--,Y,0.9959384652,1,0.9979,0,Y,$424.89,--,0,06001,05,0,--
470,050775,01/01/2022,03/31/2022,--,N,12001,00,2,--,6780,--,--,--,--,--,--,$0.00,1,0.41,133,0.151,--,0.0644,0.2132,--,--,--,12/31/2022,--,Y,1,40140,11244,--,$284.03,--,$284.03,--,C,0,0,0,0.021,--,0.5161,0,--,--,N,0,1,0.9811,0,N,$253.51,--,0,06065,05,0,--
471,050776,01/01/2022,03/31/2022,--,N,01911,00,9,N,4480,--,--,--,--,--,--,$0.00,1,0.0709,221,0.275,--,0.1772,0.8073,--,--,--,12/31/2020,--,--,1,31084,--,--,$33.34,--,$33.34,--,C,0,0,0,0.011,--,0.1101,0,--,--,N,0,1,1,0,Y,$353.11,--,0,06037,05,0,--
472,050777,01/01/2022,03/31/2022,--,N,01011,00,9,N,7362,--,--,--,--,--,--,$0.00,1,0.0125,184,0.418,--,0.0484,0.15,--,--,--,12/31/2019,--,--,1,36084,--,--,$4.58,--,$4.58,--,C,0,0,0,0.02,--,0.0208,0,--,--,N,0,1,1,0,Y,"$3,358.48",--,0,06001,05,0,--
473,050779,07/01/2021,03/31/2022,--,N,01011,00,9,--,4480,--,--,--,--,--,--,$0.00,1,0.0032,127,0.117,--,0.3024,0.6198,--,--,--,12/31/2019,--,--,1,31084,--,--,$0.57,--,$0.57,--,C,0,0,0,0.016,--,0.0036,0,--,--,N,0,1,0.9944,0,N,"$4,188.97",--,0,06037,05,0,--
474,050780,01/01/2022,03/31/2022,--,N,01011,00,9,N,5945,--,--,--,--,--,--,$0.00,1,--,133,0.186,--,0.1848,0.3347,--,--,--,12/31/2019,--,--,1,11244,--,--,$0.00,--,--,--,C,0,0,0,0.009,--,--,0,--,--,N,0,1,0.9961,0,N,$157.77,--,0,06059,05,0,--
475,050781,04/01/2019,03/31/2022,04/01/2019,N,01011,00,9,--,7500,--,--,--,--,--,--,$0.00,1,--,37,0.357,--,0.0643,0.1059,--,--,--,06/30/2019,--,--,--,42220,--,--,$0.00,--,--,--,C,0,0,0,0.005,--,--,0,--,--,N,0,1,0.998,0,Y,$0.00,Y,0,06097,05,0,--
476,050782,04/01/2021,03/31/2022,--,N,01911,00,6,N,4480,--,--,--,--,--,--,$0.00,1,--,30,0.329,--,0.0824,0.0773,--,--,--,03/31/2019,--,--,1,31084,--,--,$0.00,--,--,--,C,0,0,0,0.038,--,--,0,--,--,N,0,1,0.9784,0,N,$203.70,--,0,06037,05,0,--
477,050783,01/01/2022,03/31/2022,--,N,01011,16,9,--,05,--,--,--,--,Y,--,"$9,722.32",1,--,31,0.465,--,0.1212,0.2081,--,--,--,03/08/2021,--,--,1,05,--,--,$0.00,--,--,--,C,0,0,0,0.019,--,--,0,--,--,N,0,1,0.9946,0,N,$474.06,Y,0.209849,06011,05,0,--
478,050784,01/01/2022,03/31/2022,--,N,01011,00,9,N,8780,--,--,--,--,--,--,$0.00,1,--,72,0.45,--,0.2019,0.2087,--,--,--,01/29/2021,--,--,1,47300,--,--,$0.00,--,--,--,C,0,0,0,0.035,--,--,0,--,--,N,0,1,0.9998,0,Y,$0.00,--,0,06107,05,0,--
479,060001,01/01/2022,03/31/2022,--,N,05901,00,8,--,3060,0000,0000,--,--,--,--,$0.00,1,0.1524,191,0.214,--,0.0543,0.3525,--,--,--,12/31/2022,--,Y,1,24540,14500,--,$0.00,--,--,--,C,390.46,0,0,0.039,--,0.2701,0,--,--,N,0,1,0.9982,0,N,$818.17,--,0,08123,06,0,--
480,060003,01/01/2022,03/31/2022,--,N,04911,00,8,--,0000,--,--,--,--,--,--,$0.00,1,--,121,0.226,1.3096,0.0519,0.2681,--,--,--,12/31/2022,--,--,1,14500,--,--,$0.00,--,--,--,C,240.22,0,0,0.034,--,--,0,--,--,N,0,1,0.9891,0,Y,$816.21,--,0,08013,06,0,--
481,060004,01/01/2022,03/31/2022,--,N,04911,00,8,--,0000,0000,0000,--,--,Y,--,$0.00,1,--,96,0.312,1.1473,0.0296,0.3459,--,--,--,12/31/2022,--,--,1,19740,--,--,$0.00,--,--,--,B,687,0,0,0.061,--,--,0,--,--,N,0,1,0.9924,0,N,$622.98,--,0.064091,08001,06,0,--
482,060006,01/01/2022,03/31/2022,--,N,04911,16,8,--,0000,--,--,96,--,--,--,"$6,064.05",1,--,44,0.343,1.1401,0.0328,0.2396,--,--,--,12/31/2022,--,--,1,06,--,--,$0.00,--,--,--,C,330.96,0,0,0.021,--,--,0,--,--,N,0,1,1,0,Y,$562.79,--,0,08085,06,0,--
483,060008,07/01/2021,03/31/2022,--,N,04011,16,8,N,06,06,06,6,--,Y,--,"$5,580.54",1,--,47,0.378,0.9748,0.1082,0.3238,--,--,--,06/30/2022,--,--,1,06,--,--,$0.00,--,--,--,C,99.93,0,0,0.027,--,--,0,--,--,N,0,1,0.9933,0,Y,$700.89,--,0.149394,08003,06,0,--
484,060009,01/01/2022,03/31/2022,--,N,04911,00,8,--,0000,--,--,--,--,--,--,$0.00,1,--,161,0.192,1.037,0.0392,0.2909,--,--,--,12/31/2022,--,--,1,19740,--,--,$17.10,--,$17.10,--,C,379.59,0,0,0.02,--,--,0,--,--,N,0,1,0.9991,0,N,$490.94,--,0,08059,06,0,--
485,060010,07/01/2021,03/31/2022,--,N,04911,00,8,--,2670,--,--,--,--,--,--,$0.00,1,0.0687,225,0.221,1.5768,0.0293,0.2844,--,--,--,06/30/2022,--,--,1,22660,--,--,$61.30,--,$61.30,--,C,323.39,0,0,0.014,--,0.1275,0,--,--,N,0,1,1,0,N,$435.58,--,0,08069,06,0,--
486,060011,01/01/2022,03/31/2022,--,N,04011,00,8,N,2080,2080,2080,--,--,--,--,"$3,580.00",1,0.4147,362,0.237,1.193,0.1559,0.5991,--,--,--,12/31/2022,--,--,1,19740,--,--,$329.77,--,$329.77,--,C,155.2,0,0,0.02,--,0.5628,0,--,--,N,0,1,0.9994,0,N,"$6,742.50",--,0,08031,06,0,--
487,060012,07/01/2021,03/31/2022,--,N,04911,00,8,--,0000,--,--,--,--,--,--,$0.00,1,0.2481,39,0.299,1.426,0.0601,0.2542,--,--,--,06/30/2022,--,--,1,39380,--,--,$522.10,--,$522.10,--,B,0,0,0,0.012,--,0.4751,0,--,--,N,0,1,0.9999,0,N,$635.12,--,0,08101,06,0,--
488,060013,07/01/2021,03/31/2022,--,N,04011,16,8,Y,06,0200,06,6,--,--,--,"$7,944.62",1,--,80,0.219,1.31,0.037,0.2856,--,--,--,06/30/2022,--,--,1,06,--,--,$0.00,--,--,--,C,313.84,0,0,0.026,--,--,0,--,--,N,0,1,1,0,N,$489.90,--,0,08067,06,0,--
489,060014,09/01/2021,03/31/2022,--,N,04911,00,8,--,0000,--,--,--,--,--,--,$0.00,1,0.0476,309,0.11,1,0.0435,0.4334,--,--,--,08/31/2022,--,--,1,19740,--,--,$436.04,--,$84.46,$317.62,C,1302.03,0,0,0.016,--,0.1038,0,--,--,N,0,1,0.9961,0,N,$681.93,--,0,08031,06,0,--
490,060015,07/01/2021,03/31/2022,--,N,04911,00,8,--,0000,--,--,--,--,--,--,$0.00,1,0.05,199,0.175,1.336,0.0341,0.2301,--,--,--,06/30/2022,--,--,1,19740,--,--,$77.55,--,$77.55,--,B,651.6,0,0,0.008,--,0.0574,0,--,--,N,0,1,0.9994,0,Y,$850.29,--,0,08031,06,0,--
491,060020,07/01/2021,03/31/2022,--,N,04011,07,8,N,6560,6560,6560,--,--,--,--,"$2,614.14",1,0.2211,268,0.124,1.3971,0.0794,0.3133,--,--,--,06/30/2022,--,--,1,39380,--,06,$130.24,--,$130.24,--,B,571.96,698.14,0.1931,0.005,--,0.2926,0,--,--,N,0,1,1,0,N,$203.61,--,0,08101,06,0,--
492,060022,07/01/2021,03/31/2022,--,N,04011,00,8,N,1720,1720,1720,--,--,--,--,"$3,610.47",1,0.0047,411,0.178,1.4887,0.051,0.3213,--,--,--,06/30/2022,--,--,1,17820,--,--,$17.14,--,$17.14,--,C,334.94,0,0,0.01,--,0.0061,0,--,--,N,0,1,1,0,N,$634.87,--,0,08041,06,0,--
493,060023,01/01/2022,03/31/2022,--,N,04011,17,8,Y,2995,6520,2995,6,--,--,--,"$6,920.42",1,0.0707,241,0.226,0.3197,0.0554,0.2936,--,--,--,12/31/2022,--,Y,1,24300,19740,06,$79.57,--,$79.57,--,C,291.25,0,0,0.027,--,0.1324,0,--,--,N,0,1,0.999,0,N,$389.74,--,0,08077,06,0,--
494,060024,07/01/2021,03/31/2022,--,N,04011,07,8,N,2080,2080,2080,--,--,--,4,"$11,068.34",1,0.5396,635,0.144,1.4561,0.056,0.3549,--,--,--,06/30/2022,--,D,1,19740,19740,06,$588.16,--,$184.26,$393.86,C,248.31,0,0,0.008,--,0.5892,0,--,--,N,0,1,0.9981,0,Y,$861.43,--,0,08001,06,0,--
495,060027,01/01/2022,03/31/2022,--,N,04011,00,8,Y,1125,2080,2080,--,--,--,--,"$2,956.48",1,--,134,0.181,1.0882,0.0357,0.1688,--,--,--,12/31/2022,--,--,1,14500,--,--,$5.71,--,$5.71,--,B,719.49,574.62,0.2521,0.014,--,--,0,--,--,N,0,1,0.9981,0,Y,"$1,225.10",Y,0,08013,06,0,--
496,060028,01/01/2022,03/31/2022,--,N,04911,00,8,--,0000,--,--,--,--,--,--,"$2,954.70",1,0.2015,365,0.165,1.356,0.0424,0.2623,--,--,--,12/31/2022,--,--,1,19740,--,--,$687.83,--,$687.83,--,C,350.73,0,0,0.024,--,0.3406,0,--,--,N,0,1,0.9991,0,N,"$1,416.60",--,0,08031,06,0,--
497,060030,01/01/2022,03/31/2022,--,N,05901,00,8,--,2670,0000,0000,--,--,--,--,$0.00,1,--,95,0.308,--,0.0317,0.242,--,--,--,12/31/2022,--,--,1,22660,--,--,$0.00,--,--,--,B,493.25,0,0,0.043,--,--,0,--,--,N,0,1,0.9998,0,N,$719.71,--,0,08069,06,0,--
498,060031,07/01/2021,03/31/2022,--,N,04911,00,8,--,0000,--,--,--,--,--,--,"$2,995.72",1,0.0101,442,0.166,1.3805,0.0427,0.2646,--,--,--,06/30/2022,--,Y,1,17820,19740,--,$25.67,--,$25.67,--,B,427.08,0,0,0.012,--,0.0154,0,--,--,N,0,1,1,0,N,$411.82,--,0,08041,06,0,--
499,060032,01/01/2022,03/31/2022,--,N,04911,00,8,--,0000,--,--,--,--,--,--,$0.00,1,0.0449,232,0.097,1,0.0553,0.2506,--,--,--,12/31/2022,--,--,1,19740,--,--,$44.49,--,$44.49,--,B,500,0,0,0.015,--,0.0878,0,--,--,N,0,1,0.9998,0,N,$441.22,--,0,08031,06,0,--
500,060034,10/01/2021,03/31/2022,--,N,04911,00,8,--,0000,--,--,--,--,--,--,$0.00,1,0.0997,335,0.076,1,0.0399,0.2557,--,--,--,09/30/2022,--,--,1,19740,--,--,$58.42,--,$58.42,--,C,428.81,0,0,0.011,--,0.126,0,--,--,N,0,1,0.9976,0,N,$513.84,--,0,08005,06,0,--
501,060044,11/01/2021,03/31/2022,--,N,04011,16,8,N,06,06,06,96,--,Y,--,"$6,551.39",1,--,35,0.272,1.2746,0.065,0.3692,--,--,--,10/31/2022,--,--,1,06,--,--,$0.00,--,--,--,C,209.08,0,0,0.026,--,--,0,--,--,N,0,1,1,0,N,"$1,123.97",--,0.226061,08087,06,0,--
502,060049,07/01/2021,03/31/2022,--,N,04911,16,8,--,0000,0000,--,6,--,--,--,"$9,596.31",1,--,37,0.404,1,0.0184,0.2901,--,--,--,06/30/2022,--,--,1,06,--,--,$0.00,--,--,--,C,243.26,0,0,0.051,--,--,0,--,--,N,0,1,1,0,N,$564.71,--,0,08107,06,0,--
503,060054,01/01/2022,03/31/2022,--,N,04911,00,8,--,0000,--,--,--,--,--,--,$0.00,1,--,42,0.188,0.9205,0.0337,0.2606,--,--,--,12/31/2022,--,--,1,24300,--,--,$0.00,--,--,--,C,342.12,0,0,0.019,--,--,0,--,--,N,0,1,1,0,Y,$557.69,--,0,08077,06,0,--
504,060064,01/01/2022,03/31/2022,--,N,04911,00,8,N,2080,2080,2080,--,--,--,--,$0.00,1,--,172,0.199,1.39,0.0441,0.2145,--,--,--,12/31/2022,--,--,1,19740,--,--,$40.89,--,--,$40.89,B,867.34,0,0,0.016,--,--,0,--,--,N,0,1,0.9993,0,Y,$340.18,--,0,08031,06,0,--
505,060065,01/01/2022,03/31/2022,--,N,04911,00,8,--,0000,--,--,--,--,--,--,$0.00,1,0.0144,135,0.082,1,0.0749,0.3921,--,--,--,12/31/2022,--,--,1,19740,--,--,$22.59,--,$22.59,--,B,648.93,0,0,0.01,--,0.0214,0,--,--,N,0,1,0.9994,0,N,"$1,331.58",--,0,08001,06,0,--
506,060071,01/01/2022,03/31/2022,--,N,04911,16,8,--,0000,--,--,--,--,--,--,"$5,075.14",1,--,46,0.393,1.2613,0.0246,0.1886,--,--,--,12/31/2022,--,--,1,06,--,--,$0.00,--,--,--,C,218.68,0,0,0.023,--,--,0,--,--,N,0,1,0.9996,0,Y,$0.00,--,0,08029,06,0,--
507,060075,01/01/2022,03/31/2022,--,N,04911,16,8,--,0000,--,--,96,--,--,--,"$8,211.90",1,--,32,0.358,1.228,0.0211,0.3518,--,--,--,12/31/2022,--,--,1,06,--,--,$0.00,--,--,--,C,355.72,0,0,0.04,--,--,0,--,--,N,0,1,0.9999,0,N,"$1,428.34",--,0,08045,06,0,--
508,060076,01/01/2022,03/31/2022,--,N,05901,16,8,--,06,0000,0000,87,--,Y,--,"$7,790.78",1,--,23,0.453,--,0.0304,0.2839,--,--,--,12/31/2022,--,--,1,06,--,--,$0.00,--,--,--,B,743.33,0,0,0.037,--,--,0,--,--,N,0,1,0.994,0,N,$616.16,--,0.211439,08075,06,0,--
509,060096,11/01/2021,03/31/2022,--,N,04011,16,8,Y,06,2080,06,6,--,Y,--,"$12,024.39",1,--,50,0.511,1.0859,0.0007,0.151,--,--,--,10/31/2022,--,Y,1,06,19740,--,$0.00,--,--,--,B,538.52,324.21,0.6881,0.057,--,--,0,--,--,N,0,1,1,0,N,$0.00,--,0.135758,08037,06,0,--
510,060100,01/01/2022,03/31/2022,--,N,04911,00,8,--,0000,--,--,--,--,--,--,$0.00,1,0.0817,332,0.092,1,0.0475,0.3646,--,--,--,12/31/2022,--,--,1,19740,--,--,$129.14,--,$129.14,--,B,467.52,0,0,0.009,--,0.1264,0,--,--,N,0,1,0.9966,0,N,$809.99,--,0,08005,06,0,--
511,060103,01/01/2022,03/31/2022,--,N,04911,00,8,Y,1125,2080,1125,--,--,--,--,$0.00,1,--,105,0.231,1.2065,0.0223,0.3467,--,--,--,12/31/2022,--,--,1,14500,--,--,$0.00,--,--,--,B,2740.02,0,0,0.025,--,--,0,--,--,N,0,1,1,0,Y,"$1,293.72",--,0,08013,06,0,--
512,060104,07/01/2021,03/31/2022,--,N,04911,00,8,--,0000,--,--,--,--,--,--,$0.00,1,0.2483,102,0.154,1.3098,0.0391,0.2579,--,--,--,06/30/2022,--,--,1,19740,--,--,$226.99,--,$226.99,--,B,651.6,0,0,0.009,--,0.3684,0,--,--,N,0,1,0.9952,0,N,"$1,162.87",--,0,08001,06,0,--
513,060112,07/01/2021,03/31/2022,--,N,04911,00,8,--,0000,--,--,--,--,--,--,$0.00,1,0.2949,270,0.072,--,0.0101,0.129,--,--,--,06/30/2022,--,--,1,19740,--,--,$375.12,--,$375.12,--,B,0,0,0,0.009,--,0.5068,0,--,--,N,0,1,1,0,N,$0.00,--,0,08035,06,0,--
514,060113,01/01/2022,03/31/2022,--,N,04911,00,8,--,2080,--,--,--,--,--,--,$0.00,1,--,147,0.165,--,0.0113,0.1456,--,--,--,12/31/2022,--,--,1,19740,--,--,$0.00,--,--,--,C,0,0,0,0.014,--,--,0,--,--,N,0,1,0.9997,0,N,$306.95,--,0,08005,06,0,--
515,060114,01/01/2022,03/31/2022,--,N,04911,00,8,--,0000,--,--,--,--,--,--,$0.00,1,--,157,0.166,--,0.0219,0.1698,--,--,--,12/31/2022,--,--,1,19740,--,--,$0.00,--,--,--,B,0,0,0,0.026,--,--,0,--,--,N,0,1,0.9921,0,N,$479.56,--,0,08035,06,0,--
516,060116,01/01/2022,03/31/2022,--,N,04911,00,8,--,0000,--,--,--,--,--,--,$0.00,1,--,186,0.166,--,0.0138,0.1439,--,--,--,12/31/2022,--,--,1,14500,--,--,$0.00,--,--,--,B,0,0,0,0.017,--,--,0,--,--,N,0,1,0.9991,0,N,$508.84,--,0,08013,06,0,--
517,060117,01/01/2022,03/31/2022,--,N,04911,00,8,--,0000,--,--,--,--,--,--,$0.00,1,--,12,0.343,--,0,0,--,--,--,12/31/2022,--,--,1,06,--,--,$0.00,--,--,--,B,0,0,0,0.051,--,--,0,--,--,N,0,1,1,0,N,$0.00,--,0,08067,06,0,--
518,060118,07/01/2021,03/31/2022,--,N,04911,00,8,--,0000,--,--,--,--,--,--,$0.00,1,--,32,0.315,--,0.0249,0.2727,--,--,--,06/30/2022,--,Y,1,06,19740,--,$0.00,--,--,--,B,0,0,0,0.036,--,--,0,--,--,N,0,1,0.9961,0,N,$0.00,--,0,08117,06,0,--
519,060119,07/01/2021,03/31/2022,--,N,04011,00,8,--,2670,2670,--,--,--,--,--,$0.00,1,--,158,0.227,--,0.029,0.1491,--,--,--,06/30/2022,--,--,1,22660,--,--,$0.00,--,--,--,C,0,0,0,0.017,--,--,0,--,--,N,0,1,1,0,Y,$359.00,--,0,08069,06,0,--
520,060124,07/01/2021,03/31/2022,--,N,04011,00,8,--,2080,2080,--,--,--,--,--,$0.00,1,--,48,0.164,--,0.0106,0,--,--,--,06/30/2022,--,--,1,19740,--,--,$0.00,--,--,--,B,0,0,0,0.009,--,--,0,--,--,N,0,1,1,0,N,$0.00,--,0,08059,06,0,--
521,060125,01/01/2022,03/31/2022,--,N,04011,00,8,N,2080,2080,2080,--,--,--,--,$0.00,1,--,50,0.183,--,0.0227,0.182,--,--,--,12/31/2022,--,--,1,19740,--,--,$0.00,--,--,--,B,0,0,0,0.028,--,--,0,--,--,N,0,1,0.9897,0,N,$492.50,--,0,08035,06,0,--
522,060126,01/01/2022,03/31/2022,--,N,01011,00,9,--,2670,--,--,--,--,--,--,$0.00,1,--,26,0.318,--,0.0423,0.2939,--,--,--,12/31/2019,--,--,1,22660,--,--,$0.00,--,--,--,C,0,0,0,0.099,--,--,0,--,--,N,0,1,0.9868,0,N,"$1,909.77",--,0,08069,06,0,--
523,060128,07/01/2021,03/31/2022,--,N,04011,00,8,N,1125,1125,1125,--,--,--,--,$0.00,1,--,47,0.21,--,0.0357,0.2444,--,--,--,06/30/2022,--,--,1,14500,--,--,$0.00,--,--,--,B,0,0,0,0.036,--,--,0,--,--,N,0,1,0.9995,0,N,$836.58,--,0,08013,06,0,--
524,060129,07/01/2021,03/31/2022,--,N,04011,00,8,N,2080,2080,2080,--,--,--,--,$0.00,1,--,21,0.254,--,0.0131,0.5453,--,--,--,06/30/2022,--,--,1,19740,--,--,$0.00,--,--,--,B,0,0,0,0.059,--,--,0,--,--,N,0,1,0.9966,0,N,"$29,907.82",--,0,08014,06,0,--
525,060130,07/01/2021,03/31/2022,--,N,04011,00,8,N,1720,1720,1720,--,--,--,--,$0.00,1,--,21,0.258,--,0.0307,0.1362,--,--,--,06/30/2022,--,--,1,17820,--,--,$0.00,--,--,--,C,0,0,0,0.046,--,--,0,--,--,N,0,1,1,0,N,"$2,010.36",--,0,08041,06,0,--
526,060131,07/01/2021,03/31/2022,--,N,04011,00,8,N,3060,3060,3060,--,--,--,--,$0.00,1,--,46,0.271,--,0.0447,0.2152,--,--,--,06/30/2022,--,--,1,24540,--,--,$573.32,$573.32,--,--,--,0,0,0,0.056,Y,--,0,--,--,N,0,1,1,0,N,$0.00,--,0,08123,06,0,--
527,070002,10/01/2021,03/31/2022,--,N,13001,07,1,Y,0000,3283,3283,--,--,--,--,$0.00,1,0.2976,463,0.292,1.1663,0.0564,0.2566,--,--,--,09/30/2022,--,Y,1,25540,35300,07,$91.47,--,$91.47,--,C,0,0,0,0.016,--,0.4565,0,--,--,N,0,1,0.9944,0,N,$329.80,--,0,09003,07,0,--
528,070003,10/01/2021,03/31/2022,--,N,13001,00,1,N,3283,3283,3283,--,--,Y,--,$0.00,1,--,101,0.464,1.1456,0.0649,0.2428,--,--,--,09/30/2022,--,--,1,49340,--,--,$0.00,--,--,--,C,0,0,0,0.031,--,--,0,--,--,N,0,1,0.9973,0,N,$216.94,--,0.038333,09015,07,0,--
529,070004,10/01/2021,03/31/2022,--,N,13001,16,1,--,07,--,--,96,L,Y,--,"$8,757.38",1,--,64,0.48,1.2345,0.0205,0.1363,--,--,--,09/30/2022,--,Y,1,07,35300,35300,$0.00,--,--,--,C,0,0,0,0.033,--,--,0,--,--,Y,1.0086553818,1,0.9998,0,N,$206.30,--,0.145833,09005,07,0,--
530,070005,01/01/2022,03/31/2022,--,N,13001,00,1,Y,5483,5380,5483,--,--,--,--,$0.00,1,0.2198,201,0.271,1.4109,0.0521,0.2579,--,--,--,12/31/2022,--,Y,1,35300,35004,--,$78.40,--,$78.40,--,C,0,0,0,0.012,--,0.39,0,--,--,N,0,1,0.9887,0,N,$158.20,--,0,09009,07,0,--
531,070006,10/01/2021,03/31/2022,--,N,13001,07,1,Y,5483,5600,5483,--,--,--,--,$0.00,1,0.1813,289,0.267,1.4147,0.0481,0.2571,--,--,--,09/30/2022,--,Y,1,14860,35614,07,$66.13,--,$66.13,--,C,0,0,0,0.033,--,0.3765,0,--,--,N,0,1,0.9978,0,N,$879.29,--,0,09001,07,0,--
532,070007,10/01/2021,03/31/2022,--,N,13001,07,1,N,5523,5523,5523,--,--,--,--,$0.00,1,0.0047,212,0.474,1.3959,0.0521,0.2387,--,--,--,09/30/2022,--,Y,1,35980,35004,07,$4.09,--,$4.09,--,C,0,0,0,0.031,--,0.0059,0,--,--,N,0,1,0.9992,0,N,$320.23,--,0,09011,07,0,--
533,070008,10/01/2021,03/31/2022,--,N,13001,00,1,Y,0000,3283,3283,--,--,--,--,$0.00,1,--,48,0.541,1.2535,0.0333,0.2029,--,--,--,09/30/2022,--,--,1,25540,--,--,$0.00,--,--,--,C,0,0,0,0.035,--,--,0,--,--,N,0,1,0.9933,0,Y,$541.99,--,0,09013,07,0,--
534,070010,10/01/2021,03/31/2022,--,N,13001,07,1,Y,5483,5600,5483,--,--,--,--,$0.00,1,0.2884,379,0.304,1.6781,0.0632,0.2729,--,--,--,09/30/2022,--,Y,1,14860,35614,07,$74.04,--,$74.04,--,C,0,0,0,0.021,--,0.4105,0,--,--,N,0,1,0.9785,0,Y,$455.72,--,0,09001,07,0,--
535,070011,10/01/2021,03/31/2022,--,N,13001,00,1,N,3283,3283,3283,--,L,--,--,$0.00,1,--,83,0.415,1.456,0.0324,0.1949,--,--,--,09/30/2022,--,Y,1,07,35300,35300,$0.00,--,--,--,B,0,385.37,0,0.028,--,--,0,--,--,N,0,1,0.9962,0,N,$203.20,--,0,09005,07,0,--
536,070012,01/01/2022,03/31/2022,--,N,13001,00,1,N,3283,3283,3283,--,--,--,--,$0.00,1,0.0132,100,0.845,1.1253,0.0568,0.1521,--,--,--,12/31/2022,--,--,1,25540,--,--,$12.54,--,$12.54,--,C,0,0,0,0.048,--,0.1198,0,--,--,N,0,1,0.977,0,N,$175.51,--,0,09013,07,0,--
537,070016,10/01/2021,03/31/2022,--,N,13001,00,1,Y,5483,5380,5483,--,--,--,--,$0.00,1,0.2497,168,0.278,1.3814,0.0578,0.2757,--,--,--,09/30/2022,--,Y,1,35300,35004,--,$71.22,--,$71.22,--,C,0,0,0,0.023,--,0.4754,0,--,--,N,0,1,0.9938,0,N,$516.76,--,0,09009,07,0,--
538,070017,10/01/2021,03/31/2022,--,N,13001,00,1,Y,5483,5380,5483,--,--,--,--,$0.00,1,--,139,0.347,1.3699,0.0333,0.201,--,--,--,09/30/2022,--,Y,1,35300,35004,--,$0.00,--,--,--,C,0,0,0,0.018,--,--,0,--,--,N,0,1,0.9955,0,Y,$580.20,--,0,09009,07,0,--
