,ProviderID,Fiscal_year_begin_date,Report_date,Termination_Date,Waiver_code,Intermediary_number,Provider_type,Current_Census_division,Change_code_for_reclass,Actual_Geographic_MSA,Wage_Index_MSA,Standardized_amount_MSA,Sole_community_or_Medicare,LUGAR,Temporary_relief_indicator,Federal_PPS_Blend_indicator,Facility_specific_rate,Cost_of_living_adjustment,Intern_to_bed_ratio,Bed_size,Cost-to-charge_ratio,Case_mix_index,SSI_ratio,Medicaid_ratio,Provider_PPS_period,Special_provider_update_factor,Operating_DSH_percent,Fiscal_year_end_date,Special_wage_index,Special_payment_indicator,Hospital_quality_indicator,Geographic_location_CBSA,Reclassification_CBSA,Standardized_amount_CBSA,Total_pass_through_amount_and_miscellaneous,Pass_through_amount_capital,Pass_through_amount_direct,Pass_through_amount_organ,Capital_PPS_pay_code,Capital_hospital_specific_rate,Capital_old_harmless_rate,Capital_new_harmless_ratio,Capital_cost-to-charge_ratio,New_hospital,Capital_indirect_medical,Capital_exception_payment,Supplemental_wage_index,Supplemental_wage_index_indicator,Value_based_purchasing_participant,Value_based_purchasing_adjustment,Hospital_readmission_reduction_program_participant,Hospital_readmission_reduction_adjustment,Model_1_bundle_percent,Hospital_acquired_condition_(HAC)_reduction_program_participant,Uncompensated_care_amount,Electronic_health_record_(EHR)_incentive_program_reduction_indicator,Low-volume_adjustment_factor,County_code,State_code,Medicare_performance_adjustment,LTCH_DPP_indicator
9082,345270,04/01/2021,03/31/2022,--,N,04911,38,5,N,34,34,34,--,--,--,4,$0.00,1,--,100,0,1,0,0,--,--,--,03/31/2022,--,--,1,34,--,--,$0.00,--,--,--,B,0,0,0,0,--,--,0,--,--,N,0.992,0,0,0,--,$0.00,--,0,37121,34,0,--
9083,345273,09/01/2021,03/31/2022,--,N,05901,38,3,N,3120,3120,3120,--,--,--,4,$0.00,1,--,100,1,0.0001,0,0,--,--,--,08/31/2022,--,--,1,24660,--,--,$0.00,--,--,--,B,0,0,0,0.175,--,--,0,--,--,Y,1,0,0,0,--,$0.00,--,0,--,34,0,--
9084,345277,01/01/2021,03/31/2022,--,N,04011,38,5,--,3120,--,--,--,--,--,4,$296.22,1,--,1,0,--,0,0,--,--,--,12/31/2021,--,--,1,24660,--,--,$0.00,--,--,--,--,0,0,0,0,--,--,0,--,--,N,0.992,0,0,0,--,$0.00,--,0,37151,34,0,--
9085,345278,10/01/2021,03/31/2022,--,N,11501,38,3,N,34,34,34,--,--,--,4,$0.00,1,--,100,0.491,1,0,0,--,--,--,09/30/2022,--,--,1,34,--,--,$0.00,--,--,--,B,0,0,0,0.059,--,--,0,--,--,N,0.992,0,0,0,--,$0.00,--,0,--,34,0,--
9086,345279,10/01/2021,03/31/2022,--,N,11501,38,3,N,6895,6895,--,--,--,--,4,$0.00,1,--,100,0.491,0.1,0,0,--,--,--,09/30/2022,--,--,1,40580,--,--,$202.58,--,--,--,B,0,0,0,0.059,--,--,0,--,--,N,0.992,0,0,0,--,$0.00,--,0,--,34,0,--
9087,345280,01/01/2021,03/31/2022,--,N,11501,38,3,N,34,34,34,--,--,--,4,$0.00,1,--,100,0.491,1,0,0,--,--,--,12/31/2021,--,--,1,22180,--,--,$0.00,--,--,--,B,0,0,0,0.059,--,--,0,--,--,N,0.992,0,0,0,--,$0.00,--,0,--,34,0,--
9088,345281,01/01/2021,03/31/2022,--,N,11501,38,3,N,1520,1520,1520,--,--,--,4,$0.00,1,--,100,0.491,1,0,0,--,--,--,12/31/2021,--,--,1,34,--,--,$44.47,--,--,--,B,0,0,0,0.059,--,--,0,--,--,N,0.992,0,0,0,--,$0.00,--,0,--,34,0,--
9089,345282,01/01/2021,03/31/2022,--,N,11501,38,3,N,34,34,34,--,--,--,4,$0.00,1,--,100,0.491,1,0,0,--,--,--,12/31/2021,--,--,--,34,--,--,$33.54,--,--,--,B,0,0,0,0.059,--,--,0,--,--,N,0.992,0,0,0,--,$0.00,--,0,--,34,0,--
9090,345283,01/01/2021,03/31/2022,--,N,12001,38,0,--,34,0000,0000,0,--,--,4,$0.00,0,--,0,0,--,0,0,--,--,--,12/31/2021,--,--,1,16740,--,--,$12.73,--,--,--,--,0,0,0,0,--,--,0,--,--,N,0.992,0,0,0,--,$0.00,--,0,37097,34,0,--
9091,345284,10/01/2021,03/31/2022,--,N,11501,38,3,N,3120,3120,3120,--,--,--,4,$0.00,1,--,100,0.491,1,0,0,--,--,--,09/30/2022,--,--,1,49180,--,--,$23.08,--,--,--,B,0,0,0,0.059,--,--,0,--,--,N,0.992,0,0,0,--,$0.00,--,0,--,34,0,--
9092,345285,01/01/2021,03/31/2022,--,N,05901,38,3,N,34,34,34,--,--,--,4,$0.00,1,--,100,1,1,0,0,--,--,--,12/31/2021,--,--,1,11700,--,--,$0.00,--,--,--,--,0,0,0,0.175,--,--,0,--,--,Y,0.992,0,0,0,--,$0.00,--,0,--,34,0,--
9093,345286,01/01/2021,03/31/2022,--,N,12001,38,0,--,1520,0000,0000,0,--,--,4,$0.00,0,--,0,0,--,0,0,--,--,--,12/31/2021,--,--,1,16740,--,--,$14.45,--,--,--,--,0,0,0,0,--,--,0,--,--,N,0.992,0,0,0,--,$0.00,--,0,37159,34,0,--
9094,345288,10/01/2021,03/31/2022,--,N,11501,38,3,N,1520,1520,1520,--,--,--,4,$0.00,1,--,100,0.491,1,0,0,--,--,--,09/30/2022,--,--,1,16740,--,--,$0.00,--,--,--,B,0,0,0,0.059,--,--,0,--,--,N,1,0,0,0,--,$0.00,--,0,--,34,0,--
9095,345289,01/01/2021,03/31/2022,--,N,05901,38,3,N,5720,5720,5720,--,--,--,4,$0.00,1,--,100,1,1,0,0,--,--,--,12/31/2021,--,--,1,47260,--,--,$0.00,--,--,--,B,0,0,0,0.175,--,--,0,--,--,Y,0.992,0,0,0,--,$0.00,--,0,--,34,0,--
9096,345291,01/01/2021,03/31/2022,--,N,11501,38,3,N,34,34,34,--,--,--,4,$0.00,1,--,100,0.491,1,0,0,--,--,--,12/31/2021,--,--,1,20500,--,--,$30.85,--,--,--,B,0,0,0,0.059,--,--,0,--,--,N,0.992,0,0,0,--,$0.00,--,0,--,34,0,--
9097,345292,10/01/2021,03/31/2022,--,N,11501,38,3,N,34,34,34,--,--,--,4,$0.00,1,--,100,0.491,1,0,0,--,--,--,09/30/2022,--,--,1,35100,--,--,$32.19,--,--,--,B,0,0,0,0.059,--,--,0,--,--,N,0.992,0,0,0,--,$0.00,--,0,--,34,0,--
9098,345293,10/01/2021,03/31/2022,--,N,11501,38,3,N,34,34,34,--,--,--,4,$0.00,1,--,100,0.491,1,0,0,--,--,--,09/30/2022,--,--,1,34,--,--,$69.04,--,--,--,B,0,0,0,0.059,--,--,0,--,--,N,0.992,0,0,0,--,$0.00,--,0,--,34,0,--
9099,345294,01/01/2021,03/31/2022,--,N,11501,38,3,N,9200,9200,9200,--,--,--,4,$0.00,1,--,100,0.491,1,0,0,--,--,--,12/31/2021,--,--,1,34820,--,--,$0.00,--,--,--,B,0,0,0,0.059,--,--,0,--,--,N,0.992,0,0,0,--,$0.00,--,0,--,34,0,--
9100,345296,10/01/2021,03/31/2022,--,N,11501,38,3,N,34,34,34,--,--,--,4,$0.00,1,--,100,0.491,1,0,0,--,--,--,09/30/2022,--,--,1,34,--,--,$0.00,--,--,--,B,0,0,0,0.059,--,--,0,--,--,N,0.992,0,0,0,--,$0.00,--,0,--,34,0,--
9101,345297,10/01/2021,03/31/2022,--,N,11501,38,3,N,34,34,34,--,--,--,4,$0.00,1,--,100,0.491,1,0,0,--,--,--,09/30/2022,--,--,1,34,--,--,$0.00,--,--,--,B,0,0,0,0.059,--,--,0,--,--,N,0.992,0,0,0,--,$0.00,--,0,--,34,0,--
9102,345298,10/01/2021,03/31/2022,--,N,11501,38,3,N,34,34,34,--,--,--,4,$0.00,1,--,100,0.491,1,0,0,--,--,--,09/30/2022,--,--,1,48900,--,--,$27.40,--,--,--,B,0,0,0,0.059,--,--,0,--,--,N,0.992,0,0,0,--,$0.00,--,0,--,34,0,--
9103,345301,10/01/2021,03/31/2022,--,N,11501,38,3,N,3120,3120,3120,--,--,--,4,$0.00,1,--,100,0.491,1,0,0,--,--,--,09/30/2022,--,--,1,15500,--,--,$23.54,--,--,--,B,0,0,0,0.059,--,--,0,--,--,N,0.992,0,0,0,--,$0.00,--,0,--,34,0,--
9104,345302,01/01/2021,03/31/2022,--,N,11501,38,3,N,34,34,34,--,--,--,4,$0.00,1,--,100,0.491,1,0,0,--,--,--,12/31/2021,--,--,1,34,--,--,$20.46,--,--,--,B,0,0,0,0.059,--,--,0,--,--,N,0.992,0,0,0,--,$0.00,--,0,--,34,0,--
9105,345303,10/01/2021,03/31/2022,--,N,11501,38,3,N,0480,0480,0480,--,--,--,4,$0.00,1,--,100,0.491,1,0,0,--,--,--,09/30/2022,--,--,1,11700,--,--,$7.66,--,--,--,B,0,0,0,0.059,--,--,0,--,--,N,0.992,0,0,0,--,$0.00,--,0,--,34,0,--
9106,345304,01/01/2021,03/31/2022,--,N,04911,38,5,N,1520,1520,1520,--,--,--,4,$0.00,1,--,100,0,1,0,0,--,--,--,12/31/2021,--,--,1,16740,--,--,$0.00,--,--,--,B,0,0,0,0,--,--,0,--,--,N,1,0,0,0,--,$0.00,--,0,37119,34,0,--
9107,345305,07/01/2021,03/31/2022,--,N,11501,38,3,N,34,34,34,--,--,--,4,$0.00,1,--,100,0.491,1,0,0,--,--,--,06/30/2022,--,--,1,34,--,--,$6.19,--,--,--,B,0,0,0,0.059,--,--,0,--,--,N,0.992,0,0,0,--,$0.00,--,0,--,34,0,--
9108,345306,10/01/2021,03/31/2022,--,N,11501,38,3,N,34,34,34,--,--,--,4,$0.00,1,--,100,0.491,1,0,0,--,--,--,09/30/2022,--,--,1,16740,--,--,$6.10,--,--,--,B,0,0,0,0.059,--,--,0,--,--,N,0.992,0,0,0,--,$0.00,--,0,--,34,0,--
9109,345307,01/01/2021,03/31/2022,--,N,05901,38,3,N,1520,1520,1520,--,--,--,4,$0.00,1,--,100,1,1,0,0,--,--,--,12/31/2021,--,--,--,16740,--,--,$0.00,--,--,--,B,0,0,0,0.175,--,--,0,--,--,Y,1,0,0,0,--,$0.00,--,0,--,34,0,--
9110,345309,10/01/2021,03/31/2022,--,N,11501,38,3,N,34,34,34,--,--,--,4,$0.00,1,--,100,0.491,1,0,0,--,--,--,09/30/2022,--,--,1,34,--,--,$25.13,--,--,--,B,0,0,0,0.059,--,--,0,--,--,N,0.992,0,0,0,--,$0.00,--,0,--,34,0,--
9111,345310,10/01/2021,03/31/2022,--,N,11501,38,3,N,3120,3120,3120,--,--,--,4,$0.00,1,--,100,0.491,1,0,0,--,--,--,09/30/2022,--,--,1,49180,--,--,$0.00,--,--,--,B,0,0,0,0.059,--,--,0,--,--,N,0.992,0,0,0,--,$0.00,--,0,--,34,0,--
9112,345311,10/01/2021,03/31/2022,--,N,11501,38,3,N,34,34,34,--,--,--,4,$0.00,1,--,100,0.491,1,0,0,--,--,--,09/30/2022,--,--,1,20500,--,--,$30.99,--,--,--,B,0,0,0,0.059,--,--,0,--,--,N,0.992,0,0,0,--,$0.00,--,0,--,34,0,--
9113,345312,04/01/2021,03/31/2022,--,N,04911,38,5,N,34,34,34,--,--,--,4,$0.00,1,--,100,0,1,0,0,--,--,--,03/31/2022,--,--,1,11700,--,--,$0.00,--,--,--,B,0,0,0,0,--,--,0,--,--,N,0.992,0,0,0,--,$0.00,--,0,37089,34,0,--
9114,345313,10/01/2021,03/31/2022,--,N,11501,38,3,N,34,34,34,--,--,--,4,$0.00,1,--,100,0.491,1,0,0,--,--,--,09/30/2022,--,--,1,34,--,--,$56.99,--,--,--,B,0,0,0,0.059,--,--,0,--,--,N,0.992,0,0,0,--,$0.00,--,0,--,34,0,--
9115,345314,10/01/2021,03/31/2022,--,N,11501,38,3,N,34,34,34,--,--,--,4,$0.00,1,--,100,0.491,1,0,0,--,--,--,09/30/2022,--,--,1,34,--,--,$0.00,--,--,--,B,0,0,0,0.059,--,--,0,--,--,N,0.992,0,0,0,--,$0.00,--,0,--,34,0,--
9116,345315,10/01/2021,03/31/2022,--,N,11501,38,3,N,34,34,--,--,--,--,4,$0.00,1,--,100,0.491,0.1,0,0,--,--,--,09/30/2022,--,--,1,34,--,--,"$1,891.95",--,--,--,B,0,0,0,0.059,--,--,0,--,--,N,1,0,0,0,--,$0.00,--,0,--,34,0,--
9117,345316,10/01/2021,03/31/2022,--,N,11501,38,3,N,34,34,34,--,--,--,4,$0.00,1,--,100,0.491,1,0,0,--,--,--,09/30/2022,--,--,1,34,--,--,$1.31,--,--,--,B,0,0,0,0.059,--,--,0,--,--,N,0.992,0,0,0,--,$0.00,--,0,--,34,0,--
9118,345317,04/01/2021,03/31/2022,--,N,04911,38,5,N,6640,6640,6640,--,--,--,4,$0.00,1,--,100,0,1,0,0,--,--,--,03/31/2022,--,--,1,39580,--,--,$0.00,--,--,--,B,0,0,0,0,--,--,0,--,--,N,0.992,0,0,0,--,$0.00,--,0,37101,34,0,--
9119,345318,10/01/2021,03/31/2022,--,N,11501,38,3,N,9200,9200,9200,--,--,--,4,$0.00,1,--,100,0.491,1,0,0,--,--,--,09/30/2022,--,--,--,34820,--,--,$37.07,--,--,--,B,0,0,0,0.059,--,--,0,--,--,N,0.992,0,0,0,--,$0.00,--,0,--,34,0,--
9120,345319,10/01/2021,03/31/2022,--,N,11501,38,3,N,0480,0480,0480,--,--,--,4,$0.00,1,--,100,0.491,1,0,0,--,--,--,09/30/2022,--,--,1,11700,--,--,$43.23,--,--,--,B,0,0,0,0.059,--,--,0,--,--,N,0.992,0,0,0,--,$0.00,--,0,--,34,0,--
9121,345321,10/01/2021,03/31/2022,--,N,11501,38,3,--,34,--,--,--,--,--,4,$0.00,1,--,0,0,--,0,0,--,--,--,09/30/2022,--,--,1,34,--,--,$46.94,--,--,--,--,0,0,0,0,--,--,0,--,--,N,0.992,0,0,0,--,$0.00,--,0,--,34,0,--
9122,345322,10/01/2021,03/31/2022,--,N,11501,38,3,N,34,34,34,--,--,--,4,$0.00,1,--,100,0.491,1,0,0,--,--,--,09/30/2022,--,--,1,11700,--,--,$6.64,--,--,--,B,0,0,0,0.059,--,--,0,--,--,N,0.992,0,0,0,--,$0.00,--,0,--,34,0,--
9123,345323,04/01/2021,03/31/2022,--,N,04911,38,5,N,34,34,34,--,--,--,4,$0.00,1,--,100,0,1,0,0,--,--,--,03/31/2022,--,--,1,34,--,--,$0.00,--,--,--,B,0,0,0,0,--,--,0,--,--,N,0.992,0,0,0,--,$0.00,--,0,37061,34,0,--
9124,345325,10/01/2021,03/31/2022,--,N,11501,38,3,N,34,34,--,--,--,--,4,$0.00,1,--,100,0.491,0.1,0,0,--,--,--,09/30/2022,--,--,1,22180,117947,--,$35.72,--,--,--,B,0,0,0,0.059,--,--,0,--,--,N,0.992,0,0,0,--,$0.00,--,0,--,34,0,--
9125,345326,01/01/2021,03/31/2022,--,N,12001,38,0,--,1520,--,--,--,--,--,4,$0.00,--,--,0,0,--,0,0,--,--,--,12/31/2021,--,--,1,16740,--,--,$0.00,--,--,--,--,0,0,0,0,--,--,0,--,--,N,0.992,0,0,0,--,$0.00,--,0,37119,34,0,--
9126,345328,01/01/2021,03/31/2022,--,N,11501,38,3,N,0480,0480,0480,--,--,--,4,$0.00,1,--,100,0.491,1,0,0,--,--,--,12/31/2021,--,--,1,11700,--,--,$0.00,--,--,--,B,0,0,0,0.059,--,--,0,--,--,N,0.992,0,0,0,--,$0.00,--,0,--,34,0,--
9127,345329,01/01/2021,03/31/2022,--,--,08101,38,0,--,3290,--,--,--,--,--,4,$193.99,0,--,--,--,--,--,--,--,--,--,12/31/2021,--,--,1,25860,--,--,$0.00,--,--,--,--,0,0,0,0,--,--,0,--,--,Y,0.992,0,0,0,--,$0.00,--,0,--,34,0,--
9128,345330,10/01/2021,03/31/2022,--,N,11501,38,3,N,3120,3120,34,--,--,--,4,$0.00,1,--,100,0.491,1,0,0,--,--,--,09/30/2022,--,--,1,24660,--,--,$23.09,--,--,--,B,0,0,0,0.059,--,--,0,--,--,N,0.992,0,0,0,--,$0.00,--,0,--,34,0,--
9129,345331,10/01/2021,03/31/2022,--,N,11501,38,3,N,1520,1520,1520,--,--,--,4,$0.00,1,--,100,0.491,1,0,0,--,--,--,09/30/2022,--,--,1,16740,--,--,$26.60,--,--,--,B,0,0,0,0.059,--,--,0,--,--,N,0.992,0,0,0,--,$0.00,--,0,--,34,0,--
9130,345332,04/01/2021,03/31/2022,--,N,04911,38,5,N,34,34,34,--,--,--,4,$0.00,1,--,100,0,1,0,0,--,--,--,03/31/2022,--,--,1,34,--,--,$0.00,--,--,--,B,0,0,0,0,--,--,0,--,--,N,0.992,0,0,0,--,$0.00,--,0,37195,34,0,--
9131,345333,01/01/2021,03/31/2022,--,N,04011,38,5,--,3120,--,--,--,--,--,4,$0.00,1,--,1,0,--,0,0,--,--,--,12/31/2021,--,--,1,49180,--,--,$0.00,--,--,--,--,0,0,0,0,--,--,0,--,--,N,0.992,0,0,0,--,$0.00,--,0,37057,34,0,--
9132,345335,10/01/2021,03/31/2022,--,N,11501,38,3,N,6640,6640,6640,--,--,--,4,$0.00,1,--,100,0.491,1,0,0,--,--,--,09/30/2022,--,--,1,39580,--,--,$53.67,--,--,--,B,0,0,0,0.059,--,--,0,--,--,N,0.992,0,0,0,--,$0.00,--,0,--,34,0,--
9133,345336,01/01/2021,03/31/2022,--,N,05901,38,3,N,34,34,34,--,--,--,4,$0.00,1,--,100,1,0.0001,0,0,--,--,--,12/31/2021,--,--,1,34,--,--,$0.00,--,--,--,B,0,0,0,0.175,--,--,0,--,--,Y,0.992,0,0,0,--,$0.00,--,0,--,34,0,--
9134,345337,07/01/2021,03/31/2022,--,N,05901,38,3,N,3120,3120,3120,--,--,--,4,$0.00,1,--,100,1,0.0001,0,0,--,--,--,06/30/2022,--,--,1,15500,--,--,$0.00,--,--,--,B,0,0,0,0.175,--,--,0,--,--,Y,0.992,0,0,0,--,$0.00,--,0,--,34,0,--
9135,345339,04/01/2021,03/31/2022,--,N,04911,38,5,N,34,34,34,--,--,--,4,$0.00,1,--,100,0,1,0,0,--,--,--,03/31/2022,--,--,1,34,--,--,$0.00,--,--,--,B,0,0,0,0,--,--,0,--,--,N,0.992,0,0,0,--,$0.00,--,0,37015,34,0,--
9136,345340,04/01/2021,03/31/2022,--,N,04911,38,5,N,34,34,34,--,--,--,4,$0.00,1,--,100,0,1,0,0,--,--,--,03/31/2022,--,--,1,16740,--,--,$0.00,--,--,--,B,0,0,0,0,--,--,0,--,--,N,0.992,0,0,0,--,$0.00,--,0,37097,34,0,--
9137,345341,10/01/2021,03/31/2022,--,N,11501,38,3,N,34,34,34,--,--,--,4,$0.00,1,--,100,0.491,1,0,0,--,--,--,09/30/2022,--,--,1,11700,--,--,$0.00,--,--,--,B,0,0,0,0.059,--,--,0,--,--,N,0.992,0,0,0,--,$0.00,--,0,--,34,0,--
9138,345342,10/01/2021,03/31/2022,--,N,11501,38,3,N,1520,1520,1520,--,--,--,4,$0.00,1,--,100,0.491,1,0,0,--,--,--,09/30/2022,--,--,1,16740,--,--,$42.19,--,--,--,B,0,0,0,0.059,--,--,0,--,--,N,0.992,0,0,0,--,$0.00,--,0,--,34,0,--
9139,345343,04/01/2021,03/31/2022,--,N,04911,38,5,N,2980,2980,2980,--,--,--,4,$0.00,1,--,100,0,1,0,0,--,--,--,03/31/2022,--,--,1,24140,--,--,$0.00,--,--,--,B,0,0,0,0,--,--,0,--,--,N,0.992,0,0,0,--,$0.00,--,0,37191,34,0,--
9140,345344,07/01/2021,03/31/2022,--,Y,05901,38,3,N,34,34,34,--,--,--,4,$0.00,1,--,100,1,0.0001,0,0,--,--,--,06/30/2022,--,--,1,34,--,--,$0.00,--,--,--,--,0,0,0,0.19,--,--,0,--,--,Y,0.992,0,0,0,--,$0.00,--,0,--,34,0,--
9141,345345,01/01/2021,03/31/2022,--,N,04911,38,5,N,1520,1520,1520,--,--,--,4,$0.00,1,--,100,0,1,0,0,--,--,--,12/31/2021,--,--,1,16740,--,--,$0.00,--,--,--,B,0,0,0,0,--,--,0,--,--,N,0.992,0,0,0,--,$0.00,--,0,37179,34,0,--
9142,345348,10/01/2021,03/31/2022,--,N,11501,38,3,N,2560,2560,2560,--,--,--,4,$0.00,1,--,100,0.491,1,0,0,--,--,--,09/30/2022,--,--,1,22180,--,--,$0.00,--,--,--,B,0,0,0,0.059,--,--,0,--,--,N,0.992,0,0,0,--,$0.00,--,0,--,34,0,--
9143,345349,10/01/2021,03/31/2022,--,N,11501,38,3,N,34,34,34,--,--,--,4,$0.00,1,--,100,0.491,1,0,0,--,--,--,09/30/2022,--,--,1,48900,--,--,$8.80,--,--,--,B,0,0,0,0.059,--,--,0,--,--,N,0.992,0,0,0,--,$0.00,--,0,--,34,0,--
9144,345350,07/01/2021,03/31/2022,--,N,11501,38,3,--,1520,--,--,--,--,--,4,$0.00,1,--,0,0,--,0,0,--,--,--,06/30/2022,--,--,1,16740,--,--,$0.00,--,--,--,--,0,0,0,0,--,--,0,--,--,N,0.992,0,0,0,--,$0.00,--,0,--,34,0,--
9145,345351,01/01/2021,03/31/2022,--,N,11501,38,3,N,34,34,34,--,--,--,4,$0.00,1,--,100,0.491,1,0,0,--,--,--,12/31/2021,--,--,1,34,--,--,$53.74,--,--,--,B,0,0,0,0.059,--,--,0,--,--,N,0.992,0,0,0,--,$0.00,--,0,--,34,0,--
9146,345353,10/01/2021,03/31/2022,--,N,11501,38,3,N,2560,2560,2560,--,--,--,4,$0.00,1,--,100,0.491,1,0,0,--,--,--,09/30/2022,--,--,1,22180,--,--,$37.53,--,--,--,B,0,0,0,0.059,--,--,0,--,--,N,0.992,0,0,0,--,$0.00,--,0,--,34,0,--
9147,345354,10/01/2021,03/31/2022,--,N,11501,38,3,N,3120,3120,3120,--,--,--,4,$0.00,1,--,100,0.491,1,0,0,--,--,--,09/30/2022,--,--,--,49180,--,--,$60.30,--,--,--,B,0,0,0,0.059,--,--,0,--,--,N,1,0,0,0,--,$0.00,--,0,--,34,0,--
9148,345355,10/01/2021,03/31/2022,--,N,11501,38,3,--,34,--,--,--,--,--,4,$0.00,1,--,0,0,--,0,0,--,--,--,09/30/2022,--,--,1,34,--,--,$40.65,--,--,--,--,0,0,0,0,--,--,0,--,--,N,0.992,0,0,0,--,$0.00,--,0,--,34,0,--
9149,345356,01/01/2021,03/31/2022,--,N,11501,38,3,N,34,34,34,--,--,--,4,$0.00,1,--,100,0.491,1,0,0,--,--,--,12/31/2021,--,--,1,34,--,--,$35.91,--,--,--,B,0,0,0,0.059,--,--,0,--,--,N,0.992,0,0,0,--,$0.00,--,0,--,34,0,--
9150,345357,07/01/2021,03/31/2022,--,N,05901,38,3,N,34,34,34,--,--,--,4,$0.00,1,--,100,1,1,0,0,--,--,--,06/30/2022,--,--,1,35100,--,--,$0.00,--,--,--,B,0,0,0,0.175,--,--,0,--,--,Y,0.992,0,0,0,--,$0.00,--,0,--,34,0,--
9151,345358,10/01/2021,03/31/2022,--,N,11501,38,3,N,6640,6640,6640,--,--,--,4,$0.00,1,--,100,0.491,1,0,0,--,--,--,09/30/2022,--,--,1,39580,--,--,$47.84,--,--,--,B,0,0,0,0.059,--,--,0,--,--,N,0.992,0,0,0,--,$0.00,--,0,--,34,0,--
9152,345359,01/01/2021,03/31/2022,--,N,05901,38,3,N,34,34,34,--,--,--,4,$0.00,1,--,100,1,0.0001,0,0,--,--,--,12/31/2021,--,--,1,34,--,--,$0.00,--,--,--,B,0,0,0,0.175,--,--,0,--,--,Y,0.992,0,0,0,--,$0.00,--,0,--,34,0,--
9153,345362,04/01/2021,03/31/2022,--,N,04911,38,5,N,1520,1520,1520,--,--,--,4,$0.00,1,--,100,0,1,0,0,--,--,--,03/31/2022,--,--,1,16740,--,--,$0.00,--,--,--,B,0,0,0,0,--,--,0,--,--,N,0.992,0,0,0,--,$0.00,--,0,37025,34,0,--
9154,345363,10/01/2021,03/31/2022,--,N,11501,38,3,N,3120,3120,3120,--,--,--,4,$0.00,1,--,100,0.491,1,0,0,--,--,--,09/30/2022,--,--,1,15500,--,--,$2.81,--,--,--,B,0,0,0,0.059,--,--,0,--,--,N,0.992,0,0,0,--,$0.00,--,0,--,34,0,--
9155,345365,01/01/2021,03/31/2022,--,N,05901,38,3,N,34,34,34,--,--,--,4,$0.00,1,--,100,1,0.0001,0,0,--,--,--,12/31/2021,--,--,1,34,--,--,$0.00,--,--,--,B,0,0,0,0.175,--,--,0,--,--,Y,0.992,0,0,0,--,$0.00,--,0,--,34,0,--
9156,345366,10/01/2021,03/31/2022,--,N,11501,38,3,N,34,34,34,--,--,--,4,$0.00,1,--,100,0.491,1,0,0,--,--,--,09/30/2022,--,--,1,34,--,--,$49.36,--,--,--,B,0,0,0,0.059,--,--,0,--,--,N,0.992,0,0,0,--,$0.00,--,0,--,34,0,--
9157,345367,10/01/2021,03/31/2022,--,N,11501,38,3,N,2560,2560,2560,--,--,--,4,$0.00,1,--,100,0.491,1,0,0,--,--,--,09/30/2022,--,--,1,22180,--,--,$92.25,--,--,--,B,0,0,0,0.059,--,--,0,--,--,N,1,0,0,0,--,$0.00,--,0,--,34,0,--
9158,345369,07/01/2021,03/31/2022,--,N,11501,38,3,N,6640,6640,6640,--,--,--,4,$0.00,1,--,100,0.491,1,0,0,--,--,--,06/30/2022,--,--,1,39580,--,--,$0.44,--,--,--,--,0,0,0,0.059,--,--,0,--,--,N,0.992,0,0,0,--,$0.00,--,0,--,34,0,--
9159,345370,10/01/2021,03/31/2022,--,N,11501,38,3,N,34,34,34,--,--,--,4,$0.00,1,--,100,0.491,1,0,0,--,--,--,09/30/2022,--,--,1,34,--,--,$22.01,--,--,--,B,0,0,0,0.059,--,--,0,--,--,N,0.992,0,0,0,--,$0.00,--,0,--,34,0,--
9160,345371,07/01/2021,03/31/2022,--,N,05901,38,3,N,34,34,34,--,--,--,4,$0.00,1,--,100,1,0.0001,0,0,--,--,--,06/30/2022,--,--,1,35100,--,--,$0.00,--,--,--,B,0,0,0,0.175,--,--,0,--,--,Y,0.992,0,0,0,--,$0.00,--,0,--,34,0,--
9161,345372,10/01/2021,03/31/2022,--,N,11501,38,3,N,34,34,34,--,--,--,4,$0.00,1,--,100,0.491,1,0,0,--,--,--,09/30/2022,--,--,1,34,--,--,$48.30,--,--,--,B,0,0,0,0.059,--,--,0,--,--,N,0.992,0,0,0,--,$0.00,--,0,--,34,0,--
9162,345373,10/01/2021,03/31/2022,--,N,11501,38,3,N,9200,9200,9200,--,--,--,4,$0.00,1,--,100,0.491,1,0,0,--,--,--,09/30/2022,--,--,1,34820,--,--,$10.65,--,--,--,B,0,0,0,0.059,--,--,0,--,--,N,0.992,0,0,0,--,$0.00,--,0,--,34,0,--
9163,345375,01/01/2021,03/31/2022,--,N,05901,38,3,N,34,34,34,--,--,--,4,$0.00,1,--,100,1,0.0001,0,0,--,--,--,12/31/2021,--,--,1,34,--,--,$0.00,--,--,--,B,0,0,0,0.175,--,--,0,--,--,Y,1,0,0,0,--,$0.00,--,0,--,34,0,--
9164,345376,10/01/2021,03/31/2022,--,N,11501,38,3,N,9934,2560,--,--,--,--,4,$0.00,1,--,100,0.491,1.0002,0,0,--,--,--,09/30/2022,--,--,1,99934,--,--,$0.00,--,--,--,B,0,0,0,0.059,--,--,0,--,--,N,1,0,0,0,--,$0.00,--,0,--,34,0,--
