,ProviderID,Fiscal_year_begin_date,Report_date,Termination_Date,Waiver_code,Intermediary_number,Provider_type,Current_Census_division,Change_code_for_reclass,Actual_Geographic_MSA,Wage_Index_MSA,Standardized_amount_MSA,Sole_community_or_Medicare,LUGAR,Temporary_relief_indicator,Federal_PPS_Blend_indicator,Facility_specific_rate,Cost_of_living_adjustment,Intern_to_bed_ratio,Bed_size,Cost-to-charge_ratio,Case_mix_index,SSI_ratio,Medicaid_ratio,Provider_PPS_period,Special_provider_update_factor,Operating_DSH_percent,Fiscal_year_end_date,Special_wage_index,Special_payment_indicator,Hospital_quality_indicator,Geographic_location_CBSA,Reclassification_CBSA,Standardized_amount_CBSA,Total_pass_through_amount_and_miscellaneous,Pass_through_amount_capital,Pass_through_amount_direct,Pass_through_amount_organ,Capital_PPS_pay_code,Capital_hospital_specific_rate,Capital_old_harmless_rate,Capital_new_harmless_ratio,Capital_cost-to-charge_ratio,New_hospital,Capital_indirect_medical,Capital_exception_payment,Supplemental_wage_index,Supplemental_wage_index_indicator,Value_based_purchasing_participant,Value_based_purchasing_adjustment,Hospital_readmission_reduction_program_participant,Hospital_readmission_reduction_adjustment,Model_1_bundle_percent,Hospital_acquired_condition_(HAC)_reduction_program_participant,Uncompensated_care_amount,Electronic_health_record_(EHR)_incentive_program_reduction_indicator,Low-volume_adjustment_factor,County_code,State_code,Medicare_performance_adjustment,LTCH_DPP_indicator
0,015009,07/01/2021,03/31/2022,,N,05901,38,5,N,01,01,01,,,,4,$0.00,1,,100,1,1,0,0,,,,06/30/2022,,,1,01,,,$0.00,,,,B,0,0,0,0.175,,,0,,,Y,0.992,0,0,0,,$0.00,,0,,01,0,
1,015010,07/01/2021,03/31/2022,,N,10111,38,5,,01,,,,,,4,$266.66,1,,0,0,,0,0,,,,06/30/2022,,,1,01,,,$0.00,,,,,0,0,0,0,,,0,,,N,0.992,0,0,0,,$0.00,,0,,01,0,
2,015012,10/01/2021,03/31/2022,,N,10111,38,5,,01,,,,,,4,$161.85,1,,0,0,,0,0,,,,09/30/2022,,,1,01,,,$0.00,,,,,0,0,0,0,,,0,,,N,0.992,0,0,0,,$0.00,,0,,01,0,
3,015014,07/01/2021,03/31/2022,,N,05901,38,5,N,1000,1000,1000,,,,4,$0.00,1,,100,1,1,0,0,,,,06/30/2022,,,1,13820,,,$0.00,,,,B,0,0,0,0.175,,,0,,,Y,1,0,0,0,,$0.00,,0,,01,0,
4,015015,07/01/2021,03/31/2022,,N,05901,38,5,N,1000,1000,1000,,,,4,$0.00,1,,100,1,1,0,0,,,,06/30/2022,,,1,13820,,,$0.00,,,,B,0,0,0,0.175,,,0,,,Y,0.992,0,0,0,,$0.00,,0,,01,0,
5,015016,07/01/2021,03/31/2022,,N,10111,38,5,,3440,,,,,,4,$168.93,1,,0,0,,0,0,,,,06/30/2022,,,1,26620,,,$0.00,,,,,0,0,0,0,,,0,,,N,0.992,0,0,0,N,$0.00,,0,,01,0,
6,015019,01/01/2021,03/31/2022,,N,04011,38,6,,5240,,,,,,4,$300.01,1,,1,0,,0,0,,,,12/31/2021,,,1,33860,,,$0.00,,,,,0,0,0,0,,,0,,,N,0.992,0,0,0,,$0.00,,0,01051,01,0,
7,015023,07/01/2021,03/31/2022,,N,10111,38,5,,01,,,,,,4,$0.00,1,,0,0,,0,0,,,,06/30/2022,,,1,13820,,,$0.00,,,,,0,0,0,0,,,0,,,N,1,0,0,0,,$0.00,,0,,01,0,
8,015024,07/01/2021,03/31/2022,,N,10111,38,5,,3440,,,,,,4,$162.32,1,,0,0,,0,0,,,,06/30/2022,,,1,26620,,,$0.00,,,,,0,0,0,0,,,0,,,N,0.992,0,0,0,N,$0.00,,0,,01,0,
9,015027,07/01/2021,03/31/2022,,N,05901,38,5,N,5240,5240,5240,,,,4,$0.00,1,,100,1,1,0,0,,,,06/30/2022,,,1,33860,,,$0.00,,,,B,0,0,0,0.175,,,0,,,Y,0.992,0,0,0,,$0.00,,0,,01,0,
10,015028,01/01/2021,03/31/2022,,N,04011,38,6,,2650,,,,,,4,$0.00,1,,1,0,,0,0,,,,12/31/2021,,,1,22520,,,$0.00,,,,,0,0,0,0,,,0,,,N,0.992,0,0,0,,$0.00,,0,01033,01,0,
11,015031,01/01/2021,03/31/2022,,N,10111,38,5,,2650,,,,,,4,$190.43,1,,0,0,,0,0,,,,12/31/2021,,,1,22520,,,$0.00,,,,,0,0,0,0,,,0,,,N,0.992,0,0,0,N,$0.00,,0,,01,0,
12,015032,07/01/2018,03/31/2022,,N,01011,38,0,,5160,0000,0000,0,,,4,$292.47,0,,154,0,,0,0,,,,,,,1,19300,,,$0.00,,,,,0,0,0,0,,,0,,,N,0.9812475729,0,0,0,,$0.00,,0,,01,0,
13,015034,07/01/2021,03/31/2022,,N,05901,38,5,N,8600,8600,8600,,,,4,$0.00,1,,100,1,1,0,0,,,,06/30/2022,,,1,46220,,,$0.00,,,,B,0,0,0,0.175,,,0,,,Y,0.992,0,0,0,,$0.00,,0,,01,0,
14,015035,07/01/2021,03/31/2022,,N,10111,38,5,,01,,,,,,4,$187.31,1,,60,0,,0,0,,,,06/30/2022,,,1,01,,,$0.00,,,,,0,0,0,0,,,0,,,N,0.992,0,0,0,,$0.00,,0,,01,0,
15,015037,01/01/2021,03/31/2022,,N,04911,38,6,N,5240,5240,5240,,,,4,$0.00,1,,100,0,1,0,0,,,,12/31/2021,,,1,33860,,,$0.00,,,,B,0,0,0,0,,,0,,,N,1,0,0,0,,$0.00,,0,01101,01,0,
16,015040,07/01/2018,03/31/2022,,N,01011,38,0,,5240,0000,0000,0,,,4,$278.18,0,,138,0,,0,0,,,,,,,1,33860,,,$0.00,,,,,0,0,0,0,,,0,,,N,0.9879583584,0,0,0,,$0.00,,0,,01,0,
17,015042,07/01/2021,03/31/2022,,N,05901,38,5,N,01,01,01,,,,4,$0.00,1,,100,1,,0,0,,,,06/30/2022,,,1,01,,,$0.00,,,,B,0,0,0,0.1,,,0,,,Y,0.992,0,0,0,,$0.00,,0,,01,0,
18,015044,07/01/2021,03/31/2022,,N,10111,38,5,,1000,,,,,,4,$253.37,1,,0,0,,0,0,,,,06/30/2022,,,1,13820,,,$0.00,,,,,0,0,0,0,,,0,,,N,1,0,0,0,N,$0.00,,0,01073,01,0,
19,015045,10/01/2021,03/31/2022,,N,10111,38,5,,01,,,,,,4,$206.40,1,,0,0,,0,0,,,,09/30/2022,,,1,01,,,$0.00,,,,,0,0,0,0,,,0,,,N,1,0,0,0,,$0.00,,0,,01,0,
20,015047,07/01/2021,03/31/2022,,N,05901,38,5,N,1000,1000,1000,,,,4,$0.00,1,,100,1,1,0,0,,,,06/30/2022,,,1,13820,,,$0.00,,,,B,0,0,0,0.175,,,0,,,Y,1,0,0,0,,$0.00,,0,,01,0,
21,015048,07/01/2021,03/31/2022,,N,05901,38,5,N,01,01,01,,,,4,$0.00,1,,100,1,1,0,0,,,,06/30/2022,,,1,01,,,$0.00,,,,B,0,0,0,0.175,,,0,,,Y,0.992,0,0,0,,$0.00,,0,,01,0,
22,015049,01/01/2021,03/31/2022,,N,05901,38,5,N,5160,5160,5160,,,,4,$0.00,1,,100,1,1,0,0,,,,12/31/2021,,,1,19300,,,$0.00,,,,B,0,0,0,0.175,,,0,,,Y,0.992,0,0,0,,$0.00,,0,,01,0,
23,015050,01/01/2021,03/31/2022,,N,05901,38,5,N,1000,1000,1000,,,,4,$0.00,1,,100,1,1,0,0,,,,12/31/2021,,,1,13820,,,$0.00,,,,B,0,0,0,0.175,,,0,,,Y,1,0,0,0,,$0.00,,0,,01,0,
24,015053,10/01/2021,03/31/2022,,N,10111,38,5,,01,,,,,,4,$147.27,1,,0,0,,0,0,,,,09/30/2022,,,1,01,,,$0.00,,,,,0,0,0,0,,,0,,,N,0.992,0,0,0,,$0.00,,0,,01,0,
25,015060,01/01/2021,03/31/2022,,N,05901,38,5,N,1000,1000,1000,,,,4,$0.00,1,,100,1,1,0,0,,,,12/31/2021,,,1,13820,,,$0.00,,,,B,0,0,0,0.175,,,0,,,Y,1,0,0,0,,$0.00,,0,,01,0,
26,015063,07/01/2018,03/31/2022,,N,01011,38,0,,01,0000,0000,0,,,4,$179.84,0,,100,0,,0,0,,,,,,,1,01,,,$0.00,,,,,0,0,0,0,,,0,,,N,0.9802457176,0,0,0,,$0.00,,0,,01,0,
27,015065,07/01/2021,03/31/2022,,N,05901,38,5,N,5240,5240,5240,,,,4,$0.00,1,,91,1,1,0,0,,,,06/30/2022,,,1,33860,,,$0.00,,,,B,0,0,0,0.175,,,0,,,Y,0.992,0,0,0,,$0.00,,0,,01,0,
28,015066,01/01/2021,03/31/2022,,N,10111,38,5,,01,,,,,,4,$0.00,1,,0,0,,0,0,,,,12/31/2021,,,1,01,,,$0.00,,,,,0,0,0,0,,,0,,,N,0.992,0,0,0,,$0.00,,0,,01,0,
29,015067,01/01/2021,03/31/2022,,N,04011,38,6,,2650,,,,,,4,$211.48,1,,1,0,,0,0,,,,12/31/2021,,,1,22520,,,$0.00,,,,,0,0,0,0,,,0,,,N,0.992,0,0,0,,$0.00,,0,01033,01,0,
30,015071,07/01/2021,03/31/2022,,N,10111,38,5,,01,,,,,,4,$0.00,1,,0,0,,0,0,,,,06/30/2022,,,1,01,,,$0.00,,,,,0,0,0,0,,,0,,,N,1,0,0,0,,$0.00,,0,,01,0,
31,015073,07/01/2021,03/31/2022,,N,10111,38,5,,01,,,,,,4,$214.04,1,,0,0,,0,0,,,,06/30/2022,,,1,01,,,$0.00,,,,,0,0,0,0,,,0,,,N,0.992,0,0,0,,$0.00,,0,,01,0,
32,015075,07/01/2021,03/31/2022,,N,10111,38,5,,2030,,,,,,4,$181.47,1,,0,0,,0,0,,,,06/30/2022,,,1,19460,,,$0.00,,,,,0,0,0,0,,,0,,,N,0.992,0,0,0,N,$0.00,,0,,01,0,
33,015076,07/01/2021,03/31/2022,,N,10111,38,5,,1000,,,,,,4,$136.45,1,,0,0,,0,0,,,,06/30/2022,,,1,13820,,,$0.00,,,,,0,0,0,0,,,0,,,N,0.992,0,0,0,N,$0.00,,0,,01,0,
34,015083,01/01/2021,03/31/2022,,N,10111,38,5,,01,,,,,,4,$0.00,1,,0,0,,0,0,,,,12/31/2021,,,1,01,,,$0.00,,,,,0,0,0,0,,,0,,,N,0.992,0,0,0,,$0.00,,0,,01,0,
35,015084,07/01/2021,03/31/2022,,N,05901,38,5,N,01,01,01,,,,4,$0.00,1,,100,1,1,0,0,,,,06/30/2022,,,1,01,,,$0.00,,,,B,0,0,0,0.175,,,0,,,Y,0.992,0,0,0,,$0.00,,0,,01,0,
36,015089,07/01/2021,03/31/2022,,N,10111,38,5,,01,,,,,,4,$136.41,1,,0,0,,0,0,,,,06/30/2022,,,1,01,,,$0.00,,,,,0,0,0,0,,,0,,,N,0.992,0,0,0,,$0.00,,0,,01,0,
37,015091,01/01/2021,03/31/2022,,N,05901,38,5,N,1000,1000,1000,,,,4,$0.00,,,190,1,,0,0,,,,12/31/2021,,,1,13820,,,$0.00,,,,B,0,0,0,0.175,,,0,,,Y,0.992,0,0,0,,$0.00,,0,,01,0,
38,015097,07/01/2021,03/31/2022,,N,05901,38,5,N,1000,1000,1000,,,,4,$0.00,1,,100,1,1,0,0,,,,06/30/2022,,,1,13820,,,$0.00,,,,B,0,0,0,0.175,,,0,,,Y,1,0,0,0,,$0.00,,0,,01,0,
39,015098,07/01/2021,03/31/2022,,N,10111,38,5,,5160,,,,,,4,$174.09,1,,0,0,,0,0,,,,06/30/2022,,,1,33660,,,$0.00,,,,,0,0,0,0,,,0,,,N,1,0,0,0,N,$0.00,,0,,01,0,
40,015100,07/01/2021,03/31/2022,,N,10111,38,5,,5160,,,,,,4,$306.19,1,,0,0,,0,0,,,,06/30/2022,,,1,33660,,,$0.00,,,,,0,0,0,0,,,0,,,N,0.992,0,0,0,N,$0.00,,0,,01,0,
41,015101,07/01/2021,03/31/2022,,N,10111,38,5,,2880,,,,,,4,$194.22,1,,0,0,,0,0,,,,06/30/2022,,,1,23460,,,$0.00,,,,,0,0,0,0,,,0,,,N,1,0,0,0,N,$0.00,,0,,01,0,
42,015103,07/01/2021,03/31/2022,,N,10111,38,5,,5160,,,,,,4,$349.79,1,,0,0,,0,0,,,,06/30/2022,,,1,33660,,,$0.00,,,,,0,0,0,0,,,0,,,N,0.992,0,0,0,N,$0.00,,0,,01,0,
43,015104,07/01/2021,03/31/2022,,N,05901,38,5,N,01,01,01,,,,4,$0.00,1,,100,1,1,0,0,,,,06/30/2022,,,1,01,,,$0.00,,,,B,0,0,0,0.175,,,0,,,Y,1,0,0,0,,$0.00,,0,,01,0,
44,015109,07/01/2021,03/31/2022,,N,05901,38,5,N,1000,1000,1000,,,,4,$0.00,1,,100,1,1,0,0,,,,06/30/2022,,,1,13820,,,$0.00,,,,B,0,0,0,0.175,,,0,,,Y,1,0,0,0,,$0.00,,0,,01,0,
45,015111,07/01/2021,03/31/2022,,N,05901,38,5,N,3440,3440,3440,,,,4,$0.00,1,,100,1,0.0001,0,0,,,,06/30/2022,,,1,26620,,,$0.00,,,,B,0,0,0,0.175,,,0,,,Y,0.992,0,0,0,,$0.00,,0,,01,0,
46,015112,07/01/2021,03/31/2022,,N,10111,38,5,,01,,,,,,4,$256.36,1,,0,0,,0,0,,,,06/30/2022,,,1,01,,,$0.00,,,,,0,0,0,0,,,0,,,N,0.992,0,0,0,,$0.00,,0,,01,0,
47,015113,01/01/2021,03/31/2022,,N,04011,38,6,,2030,,,,,,4,$0.00,1,,182,0,,0,0,,,,12/31/2021,,,1,19460,,,$0.00,,,,,0,0,0,0,,,0,,,N,0.992,0,0,0,,$0.00,,0,01103,01,0,
48,015114,07/01/2021,03/31/2022,,N,10111,38,5,,01,,,,,,4,$228.14,1,,0,0,,0,0,,,,06/30/2022,,,1,01,,,$0.00,,,,,0,0,0,0,,,0,,,N,0.992,0,0,0,,$0.00,,0,,01,0,
49,015115,07/01/2021,03/31/2022,,N,05901,38,5,N,01,01,01,,,,4,$0.00,1,,100,1,1,0,0,,,,06/30/2022,,,1,01,,,$0.00,,,,B,0,0,0,0.175,,,0,,,Y,0.992,0,0,0,,$0.00,,0,,01,0,
50,015116,07/01/2021,03/31/2022,,N,05901,38,5,N,3440,3440,3440,,,,4,$0.00,1,,100,1,0.0001,0,0,,,,06/30/2022,,,1,26620,,,$0.00,,,,B,0,0,0,0.175,,,0,,,Y,0.992,0,0,0,,$0.00,,0,,01,0,
51,015117,07/01/2021,03/31/2022,,N,05901,38,5,N,1000,1000,1000,,,,4,$0.00,1,,100,1,1,0,0,,,,06/30/2022,,,1,13820,,,$0.00,,,,B,0,0,0,0.175,,,0,,,Y,1,0,0,0,,$0.00,,0,,01,0,
52,015119,01/01/2021,03/31/2022,,N,04911,38,6,N,01,01,01,,,,4,$0.00,1,,100,0,1,0,0,,,,12/31/2021,,,1,01,,,$0.00,,,,B,0,0,0,0,,,0,,,N,0.992,0,0,0,,$0.00,,0,01047,01,0,
53,015120,01/01/2021,03/31/2022,,N,10311,38,5,,0450,,,,,,4,$0.00,1,,0,0,,0,0,,,,12/31/2021,,,1,11500,,,$0.00,,,,,0,0,0,0,,,0,,,N,0.992,0,0,0,N,$0.00,,0,,01,0,
54,015121,01/01/2021,03/31/2022,,N,05901,38,3,N,5160,5160,5160,,,,4,$0.00,1,,100,1,,0,0,,,,12/31/2021,,,1,33660,,,$0.00,,,,B,0,0,0,0.175,,,0,,,Y,0.992,0,0,0,,$0.00,,0,,01,0,
55,015123,10/01/2021,03/31/2022,,N,10111,38,5,,01,,,,,,4,$71.35,1,,0,0,,0,0,,,,09/30/2022,,,1,33660,,,$53.88,,,,,0,0,0,0,,,0,,,N,1,0,0,0,,$0.00,,0,,01,0,
56,015124,10/01/2021,03/31/2022,,N,10111,38,5,,01,,,,,,4,$123.99,1,,0,0,,0,0,,,,09/30/2022,,,1,01,,,$3.67,,,,,0,0,0,0,,,0,,,N,1,0,0,0,,$0.00,,0,,01,0,
57,015126,07/01/2021,03/31/2022,,N,05901,38,5,N,01,01,01,,,,4,$0.00,1,,100,1,1,0,0,,,,06/30/2022,,,1,01,,,$0.00,,,,B,0,0,0,0.175,,,0,,,Y,0.992,0,0,0,,$0.00,,0,,01,0,
58,015127,07/01/2021,03/31/2022,,,15101,38,0,,3440,,,,,,4,$0.00,,,0,0,,0,0,,,,06/30/2022,,,4,26620,,,$1.56,,,,,0,0,0,0,,,0,,,Y,0.992,0,0,0,,$0.00,,0,01089,01,0,
59,015128,01/01/2021,03/31/2022,,N,10311,38,5,,2030,,,,,,4,$0.00,1,,0,0,,0,0,,,,12/31/2021,,,1,19460,,,$0.00,,,,,0,0,0,0,,,0,,,N,0.992,0,0,0,N,$0.00,,0,,01,0,
60,015129,07/01/2021,03/31/2022,,N,10111,38,5,,01,,,,,,4,$223.31,1,,0,0,,0,0,,,,06/30/2022,,,1,01,,,$0.00,,,,,0,0,0,0,,,0,,,N,0.992,0,0,0,,$0.00,,0,,01,0,
61,015132,07/01/2018,03/31/2022,,N,01011,38,0,,0450,0000,0000,0,,,4,$265.39,0,,173,0,,0,0,,,,,,,1,11500,,,$0.00,,,,,0,0,0,0,,,0,,,N,0.9835095006,0,0,0,,$0.00,,0,,01,0,
62,015133,01/01/2021,03/31/2022,,N,04011,38,6,N,1000,,,,,,4,$0.00,1,,1,0,,0,0,,,,12/31/2021,,,1,13820,,,$0.00,,,,,0,0,0,0,,,0,,,N,0.992,0,0,0,,$0.00,,0,01073,01,0,
63,015134,01/01/2021,03/31/2022,,N,05901,38,5,N,1000,1000,1000,,,,4,$0.00,,,100,1,,0,0,,,,12/31/2021,,,1,13820,,,$0.00,,,,B,0,0,0,0.175,,,0,,,Y,0.992,0,0,0,,$0.00,,0,,01,0,
64,015135,04/01/2021,03/31/2022,,N,05901,38,5,N,5240,5240,5240,,,,4,$0.00,1,,100,1,,0,0,,,,03/31/2022,,,1,33860,,,$0.00,,,,,0,0,0,0,,,0,,,Y,1,0,0,0,,$0.00,,0,,01,0,
65,015136,07/01/2021,03/31/2022,,N,05901,38,5,N,2030,2030,2030,,,,4,$0.00,1,,100,1,1,0,0,,,,06/30/2022,,,1,19460,,,$0.00,,,,B,0,0,0,0.175,,,0,,,Y,0.992,0,0,0,,$0.00,,0,,01,0,
66,015137,07/01/2021,03/31/2022,,N,05901,38,5,N,01,01,01,,,,4,$0.00,1,,100,1,1,0,0,,,,06/30/2022,,,1,46220,,,$0.00,,,,B,0,0,0,0.175,,,0,,,Y,0.992,0,0,0,,$0.00,,0,,01,0,
67,015138,07/01/2021,03/31/2022,,N,05901,38,5,N,01,01,01,,,,4,$0.00,1,,100,1,1,0,0,,,,06/30/2022,,,1,01,,,$0.00,,,,B,0,0,0,0.175,,,0,,,Y,0.992,0,0,0,,$0.00,,0,,01,0,
68,015139,07/01/2021,03/31/2022,,N,05901,38,5,N,5240,5240,5240,,,,4,$0.00,1,,100,1,1,0,0,,,,06/30/2022,,,1,33860,,,$0.00,,,,B,0,0,0,0.175,,,0,,,Y,0.992,0,0,0,,$0.00,,0,,01,0,
69,015141,07/01/2021,03/31/2022,,N,05901,38,5,N,01,01,01,,,,4,$0.00,1,,100,1,1,0,0,,,,06/30/2022,,,1,46220,,,$0.00,,,,B,0,0,0,0.175,,,0,,,Y,0.992,0,0,0,,$0.00,,0,,01,0,
70,015142,07/01/2021,03/31/2022,,N,05901,38,5,N,01,01,01,,,,4,$0.00,1,,100,1,1,0,0,,,,06/30/2022,,,1,01,,,$0.00,,,,B,0,0,0,0.175,,,0,,,Y,0.992,0,0,0,,$0.00,,0,,01,0,
71,015143,07/01/2021,03/31/2022,,N,05901,38,5,N,8600,8600,8600,,,,4,$0.00,1,,100,1,1,0,0,,,,06/30/2022,,,1,46220,,,$0.00,,,,B,0,0,0,0.175,,,0,,,Y,0.992,0,0,0,,$0.00,,0,,01,0,
72,015144,01/01/2021,03/31/2022,,N,05901,38,5,N,1000,1000,1000,,,,4,$0.00,1,,230,1,1,0,0,,,,12/31/2021,,,1,13820,,,$0.00,,,,B,0,0,0,0.175,,,0,,,Y,0.992,0,0,0,,$0.00,,0,,01,0,
73,015145,07/01/2018,03/31/2022,,N,01011,38,0,,1000,0000,0000,0,,,4,$258.44,0,,132,0,,0,0,,,,,,,1,13820,,,$0.00,,,,,0,0,0,0,,,0,,,N,0.9802457176,0,0,0,,$0.00,,0,,01,0,
74,015147,07/01/2021,03/31/2022,,N,05901,38,5,N,2650,2650,2650,,,,4,$0.00,1,,100,1,1,0,0,,,,06/30/2022,,,1,22520,,,$0.00,,,,B,0,0,0,0.175,,,0,,,Y,0.992,0,0,0,,$0.00,,0,,01,0,
75,015148,07/01/2018,03/31/2022,,N,01011,38,0,,01,0000,0000,0,,,4,$256.25,0,,87,0,,0,0,,,,,,,1,01,,,$0.00,,,,,0,0,0,0,,,0,,,N,0.9890265231,0,0,0,,$0.00,,0,,01,0,
76,015149,07/01/2021,03/31/2022,,N,05901,38,5,N,01,01,01,,,,4,$0.00,1,,100,1,1,0,0,,,,06/30/2022,,,1,01,,,$0.00,,,,B,0,0,0,0.175,,,0,,,Y,0.992,0,0,0,,$0.00,,0,,01,0,
77,015150,10/01/2021,03/31/2022,,N,10111,38,5,,01,,,,,,4,$102.84,1,,0,0,,0,0,,,,09/30/2022,,,1,20020,,,$2.09,,,,,0,0,0,0,,,0,,,N,0.992,0,0,0,,$0.00,,0,,01,0,
78,015151,07/01/2021,03/31/2022,,N,05901,38,5,N,5160,5160,5160,,,,4,$0.00,1,,100,1,0.0001,0,0,,,,06/30/2022,,,1,33660,,,$0.00,,,,B,0,0,0,0.175,,,0,,,Y,1,0,0,0,,$0.00,,0,,01,0,
79,015152,07/01/2021,03/31/2022,,N,10111,38,5,,2180,,,,,,4,$284.64,1,,0,0,,0,0,,,,06/30/2022,,,1,20020,,,$0.00,,,,,0,0,0,0,,,0,,,N,0.992,0,0,0,N,$0.00,,0,,01,0,
80,015153,07/01/2021,03/31/2022,,N,10111,38,5,,1000,,,,,,4,$301.05,1,,0,0,,0,0,,,,06/30/2022,,,1,13820,,,$0.00,,,,,0,0,0,0,,,0,,,N,0.992,0,0,0,N,$0.00,,0,,01,0,
81,015154,10/01/2021,03/31/2022,,N,10111,38,5,,01,,,,,,4,$125.83,1,,0,0,,0,0,,,,09/30/2022,,,1,01,,,$0.00,,,,,0,0,0,0,,,0,,,N,0.992,0,0,0,,$0.00,,0,,01,0,
82,015155,07/01/2021,03/31/2022,,N,05901,38,5,N,01,01,01,,,,4,$0.00,1,,100,1,1,0,0,,,,06/30/2022,,,1,01,,,$0.00,,,,B,0,0,0,0.175,,,0,,,Y,0.992,0,0,0,,$0.00,,0,,01,0,
83,015156,07/01/2021,03/31/2022,,N,10111,38,5,,01,,,,,,4,$204.99,1,,0,0,,0,0,,,,06/30/2022,,,1,01,,,$0.00,,,,,0,0,0,0,,,0,,,N,0.992,0,0,0,,$0.00,,0,,01,0,
84,015157,07/01/2021,03/31/2022,,N,05901,38,5,N,01,01,01,,,,4,$0.00,1,,100,1,1,0,0,,,,06/30/2022,,,1,01,,,$0.00,,,,B,0,0,0,0.175,,,0,,,Y,0.992,0,0,0,,$0.00,,0,,01,0,
85,015158,10/01/2021,03/31/2022,,N,10111,38,5,,01,,,,,,4,$174.26,1,,0,0,,0,0,,,,09/30/2022,,,1,01,,,$0.00,,,,,0,0,0,0,,,0,,,N,1,0,0,0,,$0.00,,0,,01,0,
86,015159,07/01/2018,03/31/2022,,N,01011,38,0,,1000,0000,0000,0,,,4,$222.65,0,,120,0,,0,0,,,,,,,1,13820,,,$0.00,,,,,0,0,0,0,,,0,,,N,0.9802457176,0,0,0,,$0.00,,0,,01,0,
87,015160,07/01/2021,03/31/2022,,N,10111,38,5,,01,,,,,,4,$0.00,1,,0,0,,0,0,,,,06/30/2022,,,1,01,,,$0.00,,,,,0,0,0,0,,,0,,,N,0.992,0,0,0,,$0.00,,0,,01,0,
88,015162,07/01/2021,03/31/2022,,N,05901,38,5,N,01,01,01,,,,4,$0.00,1,,100,1,1,0,0,,,,06/30/2022,,,1,01,,,$0.00,,,,B,0,0,0,0.175,,,0,,,Y,0.992,0,0,0,,$0.00,,0,,01,0,
89,015163,07/01/2021,03/31/2022,,N,05901,38,5,N,01,01,01,,,,4,$0.00,1,,100,1,1,0,0,,,,06/30/2022,,,1,01,,,$0.00,,,,B,0,0,0,0.175,,,0,,,Y,0.992,0,0,0,,$0.00,,0,,01,0,
90,015164,01/01/2021,03/31/2022,,N,05901,38,5,N,01,01,01,,,,4,$0.00,1,,100,1,0.0001,0,0,,,,12/31/2021,,,1,01,,,$0.00,,,,B,0,0,0,0.175,,,0,,,Y,1,0,0,0,,$0.00,,0,,01,0,
91,015166,07/01/2021,03/31/2022,,N,10111,38,5,,01,,,,,,4,$0.00,1,,0,0,,0,0,,,,06/30/2022,,,1,01,,,$0.00,,,,,0,0,0,0,,,0,,,N,0.992,0,0,0,,$0.00,,0,,01,0,
92,015167,10/01/2021,03/31/2022,,N,07001,38,5,N,01,01,01,,,,4,$0.00,1,,79,0,,0,0,,,,09/30/2022,,,1,01,,,$0.00,,,,,0,0,0,0,,,0,,,N,0.992,0,0,0,,$0.00,,0,01093,01,0,
93,015168,01/01/2021,03/31/2022,,N,10111,38,5,,5160,,,,,,4,$132.80,1,,0,0,,0,0,,,,12/31/2021,,,1,33660,,,$0.00,,,,,0,0,0,0,,,0,,,N,1,0,0,0,N,$0.00,,0,,01,0,
94,015169,01/01/2021,03/31/2022,,N,05901,38,5,N,2650,2650,2650,,,,4,$0.00,,,147,1,,0,0,,,,12/31/2021,,,1,22520,,,$0.00,,,,B,0,0,0,0.175,,,0,,,Y,0.992,0,0,0,,$0.00,,0,,01,0,
95,015171,07/01/2021,03/31/2022,,N,10111,38,5,,01,,,,,,4,$362.30,1,,0,0,,0,0,,,,06/30/2022,,,1,01,,,$0.00,,,,,0,0,0,0,,,0,,,N,0.992,0,0,0,,$0.00,,0,,01,0,
96,015174,07/01/2021,03/31/2022,,N,10111,38,5,,2880,,,,,,4,$277.84,1,,0,0,,0,0,,,,06/30/2022,,,1,23460,,,$0.00,,,,,0,0,0,0,,,0,,,N,0.992,0,0,0,N,$0.00,,0,,01,0,
97,015175,07/01/2021,03/31/2022,,N,10111,38,5,,2180,,,,,,4,$193.75,1,,0,0,,0,0,,,,06/30/2022,,,1,20020,,,$0.00,,,,,0,0,0,0,,,0,,,N,0.992,0,0,0,N,$0.00,,0,,01,0,
98,015176,07/01/2021,03/31/2022,,N,05901,38,5,N,01,01,01,,,,4,$0.00,1,,100,1,,0,0,,,,06/30/2022,,,1,01,,,$0.00,,,,B,0,0,0,0.1,,,0,,,Y,0.992,0,0,0,,$0.00,,0,,01,0,
99,015177,07/01/2021,03/31/2022,,N,10111,38,5,,01,,,,,,4,$306.39,1,,0,0,,0,0,,,,06/30/2022,,,1,01,,,$0.00,,,,,0,0,0,0,,,0,,,N,0.992,0,0,0,,$0.00,,0,,01,0,
100,015178,10/01/2021,03/31/2022,,N,10111,38,5,,01,,,,,,4,$111.52,1,,0,0,,0,0,,,,09/30/2022,,,1,01,,,$0.00,,,,,0,0,0,0,,,0,,,N,1,0,0,0,,$0.00,,0,,01,0,
101,015179,07/01/2021,03/31/2022,,N,10111,38,5,,1800,,,,,,4,$273.12,1,,0,0,,0,0,,,,06/30/2022,,,1,17980,,,$0.00,,,,,0,0,0,0,,,0,,,N,0.992,0,0,0,N,$0.00,,0,,01,0,
